,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
1754,PACCAR FINL CORP MEDIUM TERM S,0.8,2023-06-08,20000.0,19972.2,20165.72,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PACCAR FINL  CO,,False,<class 'object'>,PCAR
1755,PARKER-HANNIFIN CORP 2.7% DUE ,2.7,2024-06-14,260000.0,263302.8,273939.39,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PARKER-HANNIFIN  CO,,False,<class 'object'>,PH
1756,PAYPAL HLDGS INC 2.4% DUE ,2.4,2024-10-01,360000.0,359780.4,379147.48,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PAYPAL HLDGS  INC,,False,<class 'object'>,PYPL
1757,PFIZER INC .8% DUE 05-28-2025/,0.8,2025-05-28,150000.0,149064.0,150439.44,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PFIZER  INC,,False,<class 'object'>,PFE
1758,PHILLIPS 66 .9% DUE ,0.9,2024-02-15,100000.0,99892.0,100131.34,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PHILLIPS 66,,False,<class 'object'>,PSX
1759,PIONEER NAT RES CO 1.125% DUE ,1.13,2026-01-15,200000.0,199962.0,198033.4,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PIONEER NAT RES  CO,,False,<class 'object'>,PXD
1760,PPL ELEC UTILS CORP FLTG RT ,0.38,2024-06-24,120000.0,120000.0,120037.2,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PPL ELEC UTILS  CO,,False,<class 'object'>,PPL
1761,PRINCIPAL LIFE GLOBAL FDG II G,0.5,2024-01-08,200000.0,199842.0,199576.36,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PRINCIPAL LIFE GLOBAL FDG,,False,<class 'object'>,PFG
1762,PROCTER & GAMBLE CO .55% DUE 1,0.55,2025-10-29,200000.0,199676.0,197621.44,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PROCTER & GAMBLE  CO,,False,<class 'object'>,PG
1763,PROTECTIVE LIFE GLOBAL FDG MED,2.62,2022-08-22,55000.0,55000.0,56420.85,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,False,<class 'object'>,D1A8.DE
1764,PROTECTIVE LIFE GLOBAL FDG MED,0.47,2024-01-12,200000.0,200000.0,198711.37,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,False,<class 'object'>,D1A8.DE
1765,PUBLIC STORAGE FLTG RT DUE 04-,0.49,2024-04-23,150000.0,150000.0,150234.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PUBLIC STORAGE FLTG RT DUE 04-,,False,<class 'object'>,VOD
1766,PVPTL SKY LTD 3.75% 09-16-2024,3.75,2024-09-16,280000.0,307991.6,306030.23,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SKY  LTD,,True,<class 'object'>,SFIIF
1767,PVTPL 7-ELEVEN INC .95% DUE 02,0.95,2026-02-10,200000.0,199524.0,196402.86,9-200100-Northern Trust UI Short Duration,Corporate Bonds,7-ELEVEN  INC,,True,<class 'object'>,5250.KL
1768,PVTPL AIG GLOBAL FDG SR SECD M,0.45,2023-12-08,130000.0,129857.0,129752.52,9-200100-Northern Trust UI Short Duration,Corporate Bonds,AMERICAN INTL GROUP  INC,,True,<class 'object'>,AAL
1769,PVTPL ALCON FIN CORP 2.75% DUE,2.75,2026-09-23,200000.0,199016.0,211654.38,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ALCON FIN  CO,,True,<class 'object'>,NO_TICKER_FOUND
1770,PVTPL BANQUE FEDERATIVE DU CR ,2.13,2022-11-21,200000.0,199434.0,204820.79,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BANQUE FEDERATIVE DU  CR,,True,<class 'object'>,BNB.BR
1771,PVTPL BMW US CAP LLC FLTG RT D,0.58,2024-04-01,200000.0,200000.0,201711.21,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BMW,,True,<class 'object'>,BMW.DE
1772,PVTPL BNP PARIBAS SR NON PFD 1,2.82,2025-11-19,340000.0,340000.0,357728.08,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BNP PARIBAS,,True,<class 'object'>,BNP.PA
1773,PVTPL BRIGHTHOUSE FINL GLOBAL ,0.6,2023-06-28,180000.0,179971.2,179947.18,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
1774,PVTPL CARGILL INC .4% DUE 02-0,0.4,2024-02-02,200000.0,199786.0,198837.27,9-200100-Northern Trust UI Short Duration,Corporate Bonds,CARGILL  INC,,True,<class 'object'>,CARGN0000.CM
1775,PVTPL DAIMLER FINANCE NA LLC .,0.75,2024-03-01,150000.0,149730.0,150315.35,9-200100-Northern Trust UI Short Duration,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
1776,PVTPL DNB BK ASA MEDIUM TERM B,2.15,2022-12-02,300000.0,299757.0,307828.63,9-200100-Northern Trust UI Short Duration,Corporate Bonds,DNB BK  ASA,,True,<class 'object'>,D1N.MU
1777,PVTPL ENBRIDGE INC SR NT FLTG ,0.42,2023-02-17,40000.0,40000.0,40080.3,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ENBRIDGE  INC,,True,<class 'object'>,ENB
1778,PVTPL FEDERATION DES CAISSES D,2.05,2025-02-10,400000.0,399508.0,413170.86,9-200100-Northern Trust UI Short Duration,Corporate Bonds,FEDERATION DES CAISSES D,,True,<class 'object'>,FOXY20801-USD
1779,PVTPL FEDERATION DES CAISSES D,0.45,2024-05-21,200000.0,200000.0,200524.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,FEDERATION DES CAISSES D,,True,<class 'object'>,FOXY20801-USD
1780,PVTPL GRAPHIC PACKAGING INTL 0,0.82,2024-04-15,330000.0,330000.0,327557.73,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GRAPHIC PACKAGING INTL 0,,True,<class 'object'>,NO_TICKER_FOUND
1781,PVTPL HYUNDAI CAP AMER .8% DUE,0.8,2024-01-08,200000.0,199746.0,199125.23,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
1782,PVTPL MACQUARIE BK LTD SR MEDI,2.3,2025-01-22,400000.0,399588.0,417386.06,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,MQG.AX
1783,PVTPL NATIONWIDE BLDG SOCIETY ,0.55,2024-01-22,200000.0,199846.0,199195.03,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NATIONWIDE BLDG SOCIETY,,True,<class 'object'>,NO_TICKER_FOUND
1784,PVTPL NATWEST MARKETS PLC .8% ,0.8,2024-08-12,300000.0,299445.0,298625.12,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NATWEST MARKETS PLC,,True,<class 'object'>,NWG
1785,PVTPL NEW YORK LIFE GLOBAL FDG,2,2025-01-22,400000.0,398564.0,414635.24,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NEW YORK LIFE GLOBAL  FDG,,True,<class 'object'>,BRK-B
1786,PVTPL NORTHWESTERN MUT GLOBAL ,0.8,2026-01-14,200000.0,199648.0,196864.36,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NORTHWESTERN MUT,,True,<class 'object'>,NWE
1787,PVTPL NRG ENERGY INC 144A 3.75,3.75,2024-06-15,100000.0,99971.0,106522.51,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NRG ENERGY  INC,,True,<class 'object'>,NRG
1788,PVTPL OTIS WORLDWIDE CORP NT 1,2.06,2025-04-05,200000.0,211040.93,207785.59,9-200100-Northern Trust UI Short Duration,Corporate Bonds,OTIS WORLDWIDE  CO,,True,<class 'object'>,OTIS
1789,PVTPL PRICOA GLOBAL FDG I 2.45,2.45,2022-09-21,105000.0,104891.85,107750.06,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PRICOA GLOBAL  FDG,,True,<class 'object'>,NO_TICKER_FOUND
1790,PVTPL PRINCIPAL LIFE GLOBAL FD,2.25,2024-11-21,230000.0,229696.4,239618.74,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PRINCIPAL LIFE GLOBAL FDG,,True,<class 'object'>,PFG
1791,PVTPL SIEMENS FINANCIERINGSMAA,2.7,2022-03-16,500000.0,505345.0,508961.22,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SIEMENS FINANCIERINGSMAATSCHAP,,True,<class 'object'>,NO_TICKER_FOUND
1792,PVTPL SINOPEC GROUP OVERSEAS D,2.5,2024-11-12,320000.0,319552.0,335554.25,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SINOPEC GROUP OVERSEAS D,,True,<class 'object'>,0386.HK
1793,PVTPL SKANDINAVISKA ENSKILDA B,3.05,2022-03-25,250000.0,249795.0,254822.5,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SKANDINAVISKA ENSKILDA B,,True,<class 'object'>,SEB-A.ST
1794,PVTPL SOUTHERN NAT GAS CO L L ,0.63,2023-04-28,60000.0,59990.4,60056.4,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SOUTHERN NAT GAS  CO,,True,<class 'object'>,SO
1795,PVTPL SUMITOMO MITSUI TR BK LT,0.8,2023-09-12,400000.0,399824.0,402421.75,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SUMITOMO MITSUI BANKING,,True,<class 'object'>,SMFG
1796,PVTPL SVENSKA HANDELSBANKEN AB,0.63,2023-06-30,250000.0,249127.5,251127.12,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SVENSKA HANDELSBANKEN AB,,True,<class 'object'>,SHB-A.ST
1797,PVTPL SWEDBANK AB MEDIUM TERM ,0.6,2023-09-25,200000.0,199976.0,200064.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SWEDBANK AB,,True,<class 'object'>,SWED-A.ST
1798,PVTPL VOLKSWAGEN GROUP AMER FI,3.13,2023-05-12,200000.0,199904.0,208843.75,9-200100-Northern Trust UI Short Duration,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
1799,RABOBANK NEDERLAND GLOBAL MEDI,1.34,2026-06-24,500000.0,500000.0,502060.35,9-200100-Northern Trust UI Short Duration,Corporate Bonds,RABOBANK NEDERLAND,,False,<class 'object'>,XS0954910146.AS
1800,REPUBLIC SERVICES INC 2.5% DUE,2.5,2024-08-15,50000.0,49920.0,52473.49,9-200100-Northern Trust UI Short Duration,Corporate Bonds,REPUBLIC SERVICES  INC,,False,<class 'object'>,RSG
1801,ROPER TECHNOLOGIES INC .45% DU,0.45,2022-08-15,30000.0,29973.9,30019.7,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ROPER TECHNOLOGIES  INC,,False,<class 'object'>,ROP
1802,ROPER TECHNOLOGIES INC 2.35% D,2.35,2024-09-15,110000.0,109796.5,115363.52,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ROPER TECHNOLOGIES  INC,,False,<class 'object'>,ROP
1803,ROYAL BANK OF CANADA 1.95% DUE,1.95,2023-01-17,200000.0,199878.0,204962.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
1804,ROYAL BK CDA GLOBAL MEDIUM TER,1.15,2025-06-10,200000.0,199304.0,201068.19,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
1805,SALESFORCE.COM INC .625% DUE 0,0,2024-07-15,160000.0,159918.4,160065.52,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SALESFORCE.COM  INC,,False,<class 'object'>,CRM.VI
1806,SCHWAB CHARLES CORP FLTG DUE 0,0.55,2024-03-18,390000.0,390000.0,392831.4,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SCHWAB CHARLES  CO,,False,<class 'object'>,SCHW.MX
1807,SCHWAB CHARLES CORP NEW 2.65% ,2.65,2023-01-25,60000.0,60424.2,62023.43,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SCHWAB CHARLES  CO,,False,<class 'object'>,SCHW.MX
1808,SIEMENS FINANCIERINGSMAATSCHAP,0.46,2024-03-11,500000.0,500000.0,503525.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SIEMENS FINANCIERINGSMAATSCHAP,,False,<class 'object'>,NO_TICKER_FOUND
1809,SIMON PPTY GROUP FIXED 2% 09-1,2,2024-09-13,430000.0,429574.3,445378.95,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SIMON PPTY GROUP,,False,<class 'object'>,SPG
1810,SKYWORKS SOLUTIONS INC .9% 06-,0.9,2023-06-01,380000.0,379886.0,381129.94,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SKYWORKS SOLUTIONS  INC,,False,<class 'object'>,SWKS
1811,SOUTHWEST AIRLS CO 4.75% DUE 0,4.75,2023-05-04,210000.0,227171.7,225274.88,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SOUTHWEST AIRLS  CO,,False,<class 'object'>,LUV
1812,STATE STR CORP 2.354% DUE ,2.35,2025-11-01,350000.0,351474.5,367867.77,9-200100-Northern Trust UI Short Duration,Corporate Bonds,STATE STREET CO,,False,<class 'object'>,STT
1813,STRYKER CORP .6% DUE ,0.6,2023-12-01,100000.0,99913.0,99919.47,9-200100-Northern Trust UI Short Duration,Corporate Bonds,STRYKER  CO,,False,<class 'object'>,SYK
1814,SUMITOMO MITSUI FINL GROUP INC,2.45,2024-09-27,300000.0,300000.0,314679.21,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SMFG
1815,SWEDBANK AB 18/03/2024 .85% 03,0.85,2024-03-18,1000000.0,999410.0,1003280.12,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SWEDBANK AB,,False,<class 'object'>,SWED-A.ST
1816,SWEDBANK AB MEDIUM TERM NTS BO,1.3,2023-06-02,200000.0,199766.0,202950.7,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SWEDBANK AB,,False,<class 'object'>,SWED-A.ST
1817,TD AMERITRADE HLDG CORP 2.95% ,2.95,2022-04-01,70000.0,68600.0,71118.89,9-200100-Northern Trust UI Short Duration,Corporate Bonds,TD AMERITRADE HLDG  CO,,False,<class 'object'>,TD
1818,TORONTO DOMINION BK SR MEDIUM ,0.75,2023-06-12,200000.0,199852.0,201381.13,9-200100-Northern Trust UI Short Duration,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
1819,TORONTO-DOMINION BANK 2.65% ,2.65,2024-06-12,220000.0,219969.2,232864.08,9-200100-Northern Trust UI Short Duration,Corporate Bonds,TORONTO-DOMINION BANK,,False,<class 'object'>,TD.TO
1820,TOYOTA MTR CORP 2.358% DUE ,2.36,2024-07-02,10000.0,10000.0,10533.6,9-200100-Northern Trust UI Short Duration,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1821,TOYOTA MTR CR CORP MEDIUM TERM,1.35,2023-08-25,290000.0,289892.7,295745.15,9-200100-Northern Trust UI Short Duration,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1822,TOYOTA MTR CR CORP MEDIUM TERM,0.34,2022-06-13,200000.0,200000.0,200242.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1823,TYSON FOODS INC 4.5% DUE ,4.5,2022-06-15,270000.0,279809.1,277759.78,9-200100-Northern Trust UI Short Duration,Corporate Bonds,TYSON FOODS  INC,,False,<class 'object'>,TSN
1824,UBS GROUP AG 1.008% DUE ,1.01,2024-07-30,420000.0,420000.0,423024.73,9-200100-Northern Trust UI Short Duration,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,UMMIEA.JO
1825,UNITED PARCEL SVC INC 2.2% DUE,2.2,2024-09-01,250000.0,249785.0,261878.38,9-200100-Northern Trust UI Short Duration,Corporate Bonds,UNITED PARCEL SVC  INC,,False,<class 'object'>,UPS
1826,UNITED PARCEL SVC INC 2.8% DUE,2.8,2024-11-15,20000.0,20718.4,21342.49,9-200100-Northern Trust UI Short Duration,Corporate Bonds,UNITED PARCEL SVC  INC,,False,<class 'object'>,UPS
1827,UNITEDHEALTH GROUP INC 2.375% ,2.38,2024-08-15,40000.0,39990.0,42077.36,9-200100-Northern Trust UI Short Duration,Corporate Bonds,UNITEDHEALTH GROUP  INC,,False,<class 'object'>,UNH
1828,VALERO ENERGY CORP NEW 1.2% DU,1.2,2024-03-15,660000.0,659544.6,665710.08,9-200100-Northern Trust UI Short Duration,Corporate Bonds,VALERO ENERGY  CO,,False,<class 'object'>,VLO
1829,VERIZON COMMUNICATIONS INC .75,0.75,2024-03-22,40000.0,39997.6,40171.91,9-200100-Northern Trust UI Short Duration,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
1830,VERIZON COMMUNICATIONS INC .85,0.85,2025-11-20,180000.0,179982.0,178029.04,9-200100-Northern Trust UI Short Duration,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
1831,WASTE MGMT INC DEL .75% DUE ,0.75,2025-11-15,130000.0,129777.7,128759.86,9-200100-Northern Trust UI Short Duration,Corporate Bonds,WASTE MGMT  INC,,False,<class 'object'>,CIWT
1832,WEC ENERGY GROUP INC 0.8% DUE ,0.8,2024-03-15,180000.0,179926.2,180415.13,9-200100-Northern Trust UI Short Duration,Corporate Bonds,WEC ENERGY GROUP  INC,,False,<class 'object'>,WEC
1833,WELLS FARGO & CO MEDIUM TERM S,0.81,2025-05-19,80000.0,80000.0,79825.09,9-200100-Northern Trust UI Short Duration,Corporate Bonds,WELLS FARGO &  CO,,False,<class 'object'>,WFC
1834,WELLTOWER INC 3.625% DUE ,3.63,2024-03-15,280000.0,293367.2,300207.46,9-200100-Northern Trust UI Short Duration,Corporate Bonds,WELLTOWER  INC,,False,<class 'object'>,WELL
1835,WESTPAC BKG CORP 2.35% DUE 02-,2.35,2025-02-19,275000.0,274923.0,289183.88,9-200100-Northern Trust UI Short Duration,Corporate Bonds,WESTPAC BANKING,,False,<class 'object'>,WBC.AX
1836,XCEL ENERGY INC .5% DUE ,0.5,2023-10-15,130000.0,129877.8,129973.19,9-200100-Northern Trust UI Short Duration,Corporate Bonds,XCEL ENERGY  INC,,False,<class 'object'>,XEL
1946,Corporate Bonds,,,,,,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,Corporate Bonds,,False,<class 'object'>,
1947,ABBVIE INC 1.02413% DUE 11-21-,0.8,2022-11-21,5745000.0,5774317.37,5785276.99,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
1948,AMERICAN EXPRESS CO NT FLTG RA,0.79,2023-02-27,3810000.0,3829468.2,3841040.11,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
1949,AMERICAN EXPRESS CO NT FLTG RA,0.78,2022-05-20,4245000.0,4272996.07,4263495.38,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
1950,ASTRAZENECA PLC NT FLTG RATE D,0.75,2022-06-10,3995000.0,4012280.44,4015680.56,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,ASTRAZENECA PLC,,False,<class 'object'>,AZN
1951,AT&T INC  FLTG RT  02-15-2023 ,1.04,2023-02-15,476000.0,481340.72,481423.57,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
1952,AT&T INC 3.73731% DUE 07-15-20,1.13,2021-07-15,1975000.0,1989328.25,1975691.25,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
1953,ATMOS ENERGY CORP SR NT FLTG .,0.5,2023-03-09,1335000.0,1335000.0,1335176.37,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
1954,B A T CAP CORP 3.36738% ,1.04,2022-08-15,2275000.0,2280209.75,2289374.45,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,B A T  CAP,,False,<class 'object'>,BZ=F
1955,BANK AMER CORP SR NT FLTG RATE,1.18,2023-04-24,8125000.0,8115378.91,8183828.82,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1956,BP CAP MKTS AMER INC GTD NT FL,0.78,2022-09-19,315000.0,317275.56,316455.06,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,BP  CAP,,False,<class 'object'>,BP
1957,BP CAP MKTS P L C 1.08925% DUE,0.99,2021-09-16,2965000.0,2978796.2,2970174.43,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,BP  CAP,,False,<class 'object'>,BP
1958,CAPITAL ONE FINL CORP 1.26288%,1.07,2022-03-09,7510000.0,7558463.3,7548807.85,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,NLY
1959,CATERPILLAR FINL SERVICE FRN 1,0.37,2021-11-12,1830000.0,1830000.0,1831415.18,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1960,CATERPILLAR FINL SVCS CORP MED,0.9,2022-05-13,1355000.0,1368306.1,1363110.85,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1961,CATERPILLAR FINL SVCS CORP MED,0.41,2022-01-06,1510000.0,1510000.0,1511736.56,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1962,CENTERPOINT ENERGY RES CORP DE,0.63,2023-03-02,2530000.0,2530000.0,2530594.7,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
1963,CHEVRON CORP FRN 03-03-2022 ,0.61,2022-03-03,300000.0,300171.6,300861.52,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CHEVRON  CO,,False,<class 'object'>,CVX
1964,CHEVRON U S A INC .36688% DUE ,0.28,2022-08-12,2035000.0,2035000.0,2038683.84,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CHEVRON  CO,,False,<class 'object'>,CVX
1965,CITIGROUP INC 1.2135% DUE ,1.13,2023-07-24,3785000.0,3818712.52,3814653.36,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
1966,CITIGROUP INC GLOBAL SR NT FLT,0.87,2022-10-27,4300000.0,4328215.06,4330150.48,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
1967,COMCAST CORP NEW .87125% DUE ,0.81,2024-04-15,1835000.0,1857717.3,1858335.38,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,COMCAST  CO,,False,<class 'object'>,CMCSA
1968,COMCAST CORP NEW FLTG RT ,0.58,2021-10-01,1395000.0,1399324.5,1396364.46,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,COMCAST  CO,,False,<class 'object'>,CMCSA
1969,CREDIT SUISSE AG NEW YORK BRH ,0.47,2022-02-04,4250000.0,4250000.0,4256933.07,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,NO_TICKER_FOUND
1970,DAIMLER FIN NORTH AMER LLC COR,1.06,2022-02-15,4420000.0,4435891.6,4443184.89,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,DAIMLER,,False,<class 'object'>,DTG.DE
1971,DEERE JOHN CAP CORP MEDIUM TER,0.61,2022-09-08,3205000.0,3220649.19,3221179.42,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,DEERE JOHN  CAP,,False,<class 'object'>,DE
1972,DISNEY WALT CO NEW MEDIUM TERM,0.52,2022-03-04,4660000.0,4659902.2,4670421.62,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,DISNEY WALT  CO,,False,<class 'object'>,DIS
1973,DUKE ENERGY CORP NEW SR NT FLT,0.29,2023-06-10,2395000.0,2395000.0,2396868.1,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,DUKE ENERGY CO,,False,<class 'object'>,DUK
1974,DUKE ENERGY FLA LLC SR NT SER ,0.39,2021-11-26,1745000.0,1745698.64,1746191.92,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,DUKE ENERGY CO,,False,<class 'object'>,DUK
1975,FLORIDA PWR & LT CO .64768% DU,0.56,2023-07-28,3955000.0,3955844.16,3955289.98,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,FLORIDA POWER & LIGHT CO,,False,<class 'object'>,SBCF
1976,GENERAL ELEC CAP CORP INTERNOT,1.12,2023-03-15,5720000.0,5712464.69,5788775.22,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,GENERAL ELEC  CAP,,False,<class 'object'>,GM
1977,GILEAD SCIENCES INC 0.0% DUE ,0.67,2023-09-29,2890000.0,2894481.3,2892190.36,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,GILEAD SCIENCES  INC,,False,<class 'object'>,GILD
1978,GOLDMAN SACHS GROUP INC MEDIUM,1.74,2023-11-29,7982000.0,8268846.67,8236386.34,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
1979,HONEYWELL INTL INC .49775% DUE,0.38,2022-08-18,1015000.0,1015000.0,1015326.42,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,HONEYWELL INTL  INC,,False,<class 'object'>,HON
1980,HONEYWELL INTL INC SR NT FTG R,0.53,2022-08-08,1990000.0,1990000.0,1996603.91,9-200100-Neuberger Berman Enhanced Cash,Corporate Bonds,HONEYWELL INTL  INC,,False,<class 'object'>,HON
