,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
1941,FIFTH THIRD BANCORP 2.375% DUE,2.38,2025-01-28 00:00:00,75000.0,74979.0,71824.79,9-200100-Northern Trust UI Short Duration,Corporate Bonds,FIFTH THIRD BANCORP,,False,<class 'object'>,FITB
1942,FISERV INC 2.75% DUE ,2.75,2024-07-01 00:00:00,60000.0,59899.2,58525.96,9-200100-Northern Trust UI Short Duration,Corporate Bonds,FISERV  INC,,False,<class 'object'>,FI
1943,FS KKR CAP CORP 1.65% 10-12-20,1.65,2024-10-12 00:00:00,100000.0,99846.0,88961.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,FS KKR  CAP,,False,<class 'object'>,FSK
1944,GA GLOBAL FDG TR MEDIUM TERM N,1.71,2024-09-13 00:00:00,500000.0,500000.0,484111.59,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GA GLOBAL  FDG,,False,<class 'object'>,NG=F
1945,GENERAL DYNAMICS CORP 3.375% D,3.38,2023-05-15 00:00:00,250000.0,259690.0,251532.89,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GENERAL DYNAMICS  CO,,False,<class 'object'>,GD
1946,GENERAL MOTORS FINL CO BNDS 3.,3.5,2024-11-07 00:00:00,150000.0,161559.0,146573.88,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GENERAL MOTORS,,False,<class 'object'>,GM
1947,GILEAD SCIENCES INC .75% DUE ,0.75,2023-09-29 00:00:00,158000.0,157944.7,152888.82,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GILEAD SCIENCES  INC,,False,<class 'object'>,GILD
1948,GLAXOSMITHKLINE CAP PLC .534% ,0.53,2023-10-01 00:00:00,60000.0,60000.0,57965.9,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GLAXOSMITHKLINE  CAP,,False,<class 'object'>,GLAXO.NS
1949,GLOBAL PMTS INC 1.5% 11-15-202,1.5,2024-11-15 00:00:00,50000.0,49965.0,46937.63,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GLOBAL PMTS  INC,,False,<class 'object'>,COIN
1950,GLOBAL PMTS INC 2.65% DUE ,2.65,2025-02-15 00:00:00,300000.0,299925.0,286298.22,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GLOBAL PMTS  INC,,False,<class 'object'>,COIN
1951,GOLDMAN SACHS GROUP INC .855% ,0.86,2026-02-12 00:00:00,140000.0,140000.0,127365.83,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
1952,GRAINGER W W INC 1.85% DUE 02-,1.85,2025-02-15 00:00:00,210000.0,209416.2,200012.03,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GRAINGER W W  INC,,False,<class 'object'>,GWW
1953,HCP INC 3.25% DUE 07-15-2026/0,3.25,2026-07-15 00:00:00,275000.0,275106.0,264754.87,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HCP  INC,,False,<class 'object'>,HCP
1954,HERSHEY CO .9% DUE 06-01-2025/,0.9,2025-06-01 00:00:00,140000.0,139741.0,129635.45,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HERSHEY  CO,,False,<class 'object'>,HSY
1955,HEWLETT PACKARD ENTERPRISE CO ,2.25,2023-04-01 00:00:00,120000.0,119974.8,119134.65,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HEWLETT PACKARD ENTERPRISE CO,,False,<class 'object'>,HPE
1956,HEWLETT PACKARD ENTERPRISE CO ,4.4,2022-10-15 00:00:00,130000.0,136385.6,130241.76,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HEWLETT PACKARD ENTERPRISE CO,,False,<class 'object'>,HPE
1957,HUMANA INC .65% 08-03-2023 ,0.65,2023-08-03 00:00:00,180000.0,179879.4,174139.76,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HUMANA  INC,,False,<class 'object'>,HUM
1958,HYUNDAI CAP AMER MEDIUM TERM N,2.85,2022-11-01 00:00:00,130000.0,129985.7,129669.36,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HYUNDAI  CAP,,False,<class 'object'>,HYMTF
1959,ING GROEP N V DUE 04-01-2027/0,2.47,2027-04-01 00:00:00,300000.0,300000.0,287145.47,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ING GROEP N V DUE 04-01-2027/0,,False,<class 'object'>,ING
1960,INTUIT INC .65% DUE 07-15-2023,0.65,2023-07-15 00:00:00,240000.0,240159.4,233171.44,9-200100-Northern Trust UI Short Duration,Corporate Bonds,INTUIT  INC,,False,<class 'object'>,INTU
1961,JOHN DEERE CAPITAL CORP 0.45% ,0.45,2024-01-17 00:00:00,200000.0,199858.0,191780.24,9-200100-Northern Trust UI Short Duration,Corporate Bonds,JOHN DEERE  CAP,,False,<class 'object'>,JNJ
1962,JPMORGAN CHASE & CO 1.04% DUE ,1.04,2027-02-04 00:00:00,280000.0,280000.0,247638.52,9-200100-Northern Trust UI Short Duration,Corporate Bonds,JPMORGAN CHASE &  CO,,False,<class 'object'>,JPM
1963,JPMORGAN CHASE & CO FLTG RT ,1.91,2026-02-24 00:00:00,500000.0,500000.0,485605.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,JPMORGAN CHASE &  CO,,False,<class 'object'>,JPM
1964,KEURIG DR PEPPER INC 0.75% 03-,0.75,2024-03-15 00:00:00,100000.0,99997.0,95092.64,9-200100-Northern Trust UI Short Duration,Corporate Bonds,KEURIG DR PEPPER  INC,,False,<class 'object'>,KDP
1965,KEY BANK NA 1.25% DUE 03-10-20,1.25,2023-03-10 00:00:00,150000.0,149929.5,147870.66,9-200100-Northern Trust UI Short Duration,Corporate Bonds,KEY BANK NA,,False,<class 'object'>,KEY
1966,KEYSIGHT TECHNOLOGIES INC 4.55,4.55,2024-10-30 00:00:00,250000.0,273907.5,253181.69,9-200100-Northern Trust UI Short Duration,Corporate Bonds,KEYSIGHT TECHNOLOGIES  INC,,False,<class 'object'>,KEYS
1967,KIMBERLY-CLARK CORP 3.05% DUE ,3.05,2025-08-15 00:00:00,100000.0,108802.0,98246.98,9-200100-Northern Trust UI Short Duration,Corporate Bonds,KIMBERLY-CLARK  CO,,False,<class 'object'>,KMB
1968,LLOYDS BANKING GROUP PLC FORME,4.05,2023-08-16 00:00:00,250000.0,271935.0,250609.88,9-200100-Northern Trust UI Short Duration,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
1969,LLOYDS BANKING GROUP PLC FORME,2.44,2026-02-05 00:00:00,230000.0,230000.0,217637.51,9-200100-Northern Trust UI Short Duration,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
1970,MARTIN MARIETTA MATLS INC .65%,0.65,2023-07-15 00:00:00,90000.0,89989.2,86972.28,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MARTIN MARIETTA MATLS  INC,,False,<class 'object'>,LMT
1971,MCCORMICK & CO INC .9% DUE 02-,0.9,2026-02-15 00:00:00,290000.0,289234.4,257032.76,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MCCORMICK &  CO,,False,<class 'object'>,MKC
1972,MITSUBISHI UFJ FINL GROUP INC ,0.95,2025-07-19 00:00:00,280000.0,280000.0,261275.88,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MSBHF
1973,MITSUBISHI UFJ FINL GROUP INC ,2.8,2024-07-18 00:00:00,250000.0,250000.0,243521.61,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MSBHF
1974,MIZUHO FINL GROUP INC FLTG RT ,2.28,2024-09-08 00:00:00,200000.0,200000.0,197738.13,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MIZUHO CO,,False,<class 'object'>,MFG
1975,MONDELEZ INTERNATIONAL INC 2.1,2.13,2024-03-17 00:00:00,70000.0,69832.7,68228.97,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MONDELEZ INTERNATIONAL INC,,False,<class 'object'>,MDLZ
1976,MONDELEZ INTL HLDGS NETH B V 2,2.13,2022-09-19 00:00:00,220000.0,219942.8,219503.33,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MONDELEZ INTERNATIONAL INC,,False,<class 'object'>,MDLZ
1977,MORGAN STANLEY 2.72% DUE ,2.72,2025-07-22 00:00:00,55000.0,55000.0,52985.56,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1978,MORGAN STANLEY FORMERLY MORGAN,2.59,2024-05-08 00:00:00,250000.0,254200.2,250101.98,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1979,NASDAQ INC .445% DUE ,0.45,2022-12-21 00:00:00,110000.0,110000.0,108556.22,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NASDAQ  INC,,False,<class 'object'>,NDAQ
1980,NATIONAL AUSTRALIA BK LIMITED ,1.88,2022-12-13 00:00:00,250000.0,249255.0,248685.43,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NATIONAL AUSTRALIA BANK,,False,<class 'object'>,NAB.AX
1981,NATIONAL BANK OF CANADA ,2.1,2023-02-01 00:00:00,300000.0,299901.0,297628.08,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NATIONAL BANK OF CANADA,,False,<class 'object'>,NA.TO
1982,NATL BK CDA MEDIUM TERM NTS BO,0.55,2024-11-15 00:00:00,250000.0,249645.0,238339.41,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NATIONAL BANK OF CANADA,,False,<class 'object'>,NA.TO
1983,NEXTERA ENERGY CA .00065% ,0.65,2023-03-01 00:00:00,180000.0,179982.0,176909.15,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NEXTERA ENERGY CAP,,False,<class 'object'>,NEE
1984,NEXTERA ENERGY CAP HLDGS INC 1,2.06,2024-03-21 00:00:00,400000.0,400000.0,397079.35,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NEXTERA ENERGY CAP,,False,<class 'object'>,NEE
1985,NORDEA BANK AB MEDIUM TERM NTS,1,2023-06-09 00:00:00,200000.0,199794.0,195185.39,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NORDEA BANK,,False,<class 'object'>,NDA-FI.HE
1986,NOVARTIS CAP CORP 1.75% DUE 02,1.75,2025-02-14 00:00:00,190000.0,189718.8,183255.91,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NOVARTIS  CAP,,False,<class 'object'>,NVS
1987,NUCOR CORP 3.95% 05-23-2025 ,3.95,2025-05-23 00:00:00,80000.0,79948.8,79551.21,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NUCOR  CO,,False,<class 'object'>,NUE
1988,NVIDIA CORP .309% DUE 06-15-20,0.31,2023-06-15 00:00:00,250000.0,250000.0,243112.73,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NVIDIA  CO,,False,<class 'object'>,NVDA
1989,ONE GAS INC 11/03/2023 DUE ,2.33,2023-03-11 00:00:00,164000.0,164000.0,163311.94,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ONE GAS  INC,,False,<class 'object'>,OGS
1990,OTIS WORLDWIDE CORP 2.056% DUE,2.06,2025-04-05 00:00:00,200000.0,211040.93,189399.28,9-200100-Northern Trust UI Short Duration,Corporate Bonds,OTIS WORLDWIDE  CO,,False,<class 'object'>,OTIS
1991,PACCAR FINL CORP MEDIUM TERM S,1.8,2025-02-06 00:00:00,170000.0,169862.3,162467.78,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PACCAR FINL  CO,,False,<class 'object'>,PCAR
1992,PACCAR FINL CORP MEDIUM TERM S,0.8,2023-06-08 00:00:00,20000.0,19972.2,19567.11,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PACCAR FINL  CO,,False,<class 'object'>,PCAR
1993,PARKER-HANNIFIN CORP 2.7% DUE ,2.7,2024-06-14 00:00:00,260000.0,263302.8,253720.55,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PARKER-HANNIFIN  CO,,False,<class 'object'>,PH
1994,PARKER-HANNIFIN CORP 3.65% DUE,3.65,2024-06-15 00:00:00,110000.0,109924.1,109255.75,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PARKER-HANNIFIN  CO,,False,<class 'object'>,PH
1995,PAYPAL HLDGS INC 2.4% DUE ,2.4,2024-10-01 00:00:00,360000.0,359780.4,350964.93,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PAYPAL HLDGS  INC,,False,<class 'object'>,PYPL
1996,PFIZER INC .8% DUE 05-28-2025/,0.8,2025-05-28 00:00:00,150000.0,149064.0,139660.49,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PFIZER  INC,,False,<class 'object'>,PFE
1997,PFIZER INC 2.95% DUE ,2.95,2024-03-15 00:00:00,500000.0,512000.0,497927.36,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PFIZER  INC,,False,<class 'object'>,PFE
1998,PHILLIPS 66 .9% DUE ,0.9,2024-02-15 00:00:00,100000.0,99892.0,95223.19,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PHILLIPS 66,,False,<class 'object'>,PSX
1999,PIONEER NAT RES CO 1.125% DUE ,1.13,2026-01-15 00:00:00,200000.0,199962.0,178701.13,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PIONEER NAT RES  CO,,False,<class 'object'>,PXD
2000,PPL ELEC UTILS CORP FLTG RT ,1.8,2024-06-24 00:00:00,120000.0,120000.0,117333.81,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PPL ELEC UTILS  CO,,False,<class 'object'>,PPL
2001,PRINCIPAL LIFE GLOBAL FDG II G,0.5,2024-01-08 00:00:00,200000.0,199842.0,190382.28,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PRINCIPAL LIFE GLOBAL FDG,,False,<class 'object'>,PFG
2002,PROCTER & GAMBLE CO .55% DUE 1,0.55,2025-10-29 00:00:00,200000.0,199676.0,183912.19,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PROCTER & GAMBLE  CO,,False,<class 'object'>,PG
2003,PROTECTIVE LIFE GLOBAL FDG MED,2.62,2022-08-22 00:00:00,55000.0,55000.0,54969.21,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,False,<class 'object'>,D1A8.DE
2004,PROTECTIVE LIFE GLOBAL FDG MED,0.47,2024-01-12 00:00:00,200000.0,200000.0,190220.06,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,False,<class 'object'>,D1A8.DE
2005,PUBLIC STORAGE FLTG RT DUE 04-,1.27,2024-04-23 00:00:00,150000.0,150000.0,147913.26,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PUBLIC STORAGE FLTG RT DUE 04-,,False,<class 'object'>,VOD
2006,PUBLIC SVC ENTERPRISE GROUP IN,0.84,2023-11-08 00:00:00,200000.0,200000.0,191863.55,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PUBLIC SERVICE ELECTRIC & GAS,,False,<class 'object'>,VOD
2007,PVPTL BAXTER INTERNATIONAL INC,1.46,2024-11-29 00:00:00,90000.0,88773.67,87865.24,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BAXTER INTERNATIONAL INC,,True,<class 'object'>,BAX
2008,PVPTL NEW YORK LIFE GLOBAL FDG,1.07,2025-01-14 00:00:00,300000.0,300000.0,293069.4,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NEW YORK LIFE GLOBAL  FDG,,True,<class 'object'>,BRK-B
2009,PVPTL SKY LTD 3.75% 09-16-2024,3.75,2024-09-16 00:00:00,280000.0,307991.6,279086.14,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SKY  LTD,,True,<class 'object'>,SFIIF
2010,PVTPL 7-ELEVEN INC .95% DUE 02,0.95,2026-02-10 00:00:00,200000.0,199524.0,176457.37,9-200100-Northern Trust UI Short Duration,Corporate Bonds,7-ELEVEN  INC,,True,<class 'object'>,5250.KL
2011,PVTPL AIG GLOBAL FDG 0.45% ,0.45,2023-12-08 00:00:00,130000.0,129857.0,124184.99,9-200100-Northern Trust UI Short Duration,Corporate Bonds,AMERICAN INTL GROUP  INC,,True,<class 'object'>,AAL
2012,PVTPL ALCON FIN CORP 2.75% DUE,2.75,2026-09-23 00:00:00,200000.0,199016.0,186944.97,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ALCON FIN  CO,,True,<class 'object'>,ALC
2013,PVTPL BANQUE FEDERATIVE DU CR ,2.13,2022-11-21 00:00:00,200000.0,199434.0,199261.18,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BANQUE FEDERATIVE DU  CR,,True,<class 'object'>,BCGE.SW
2014,PVTPL BAXTER INTERNATIONAL INC,0.87,2023-12-01 00:00:00,300000.0,287418.99,287886.55,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BAXTER INTERNATIONAL INC,,True,<class 'object'>,BAX
2015,PVTPL BLACKSTONE PRIVATE CREDI,2.7,2025-01-15 00:00:00,150000.0,149991.0,136869.53,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BLACKSTONE,,True,<class 'object'>,BX
2016,PVTPL BMW US CAP LLC FLTG RT D,2.03,2024-04-01 00:00:00,200000.0,200000.0,198281.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BMW,,True,<class 'object'>,BMW.DE
2017,PVTPL BNP PARIBAS SR NON PFD 1,2.82,2025-11-19 00:00:00,340000.0,340000.0,324794.01,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BNP PARIBAS,,True,<class 'object'>,BNP.PA
2018,PVTPL BRIGHTHOUSE FINL GLOBAL ,0.6,2023-06-28 00:00:00,180000.0,179971.2,174261.01,9-200100-Northern Trust UI Short Duration,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
2019,PVTPL CARGILL INC .4% DUE 02-0,0.4,2024-02-02 00:00:00,200000.0,199786.0,190624.77,9-200100-Northern Trust UI Short Duration,Corporate Bonds,CARGILL  INC,,True,<class 'object'>,CARGN0000.CM
2020,PVTPL COMMONWEALTH BK AUSTRALI,1.84,2026-06-15 00:00:00,500000.0,500000.0,491230.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,COMMONWEALTH BK AUSTRALI,,True,<class 'object'>,CBA.AX
2021,PVTPL CREDIT AGRICOLE S A LOND,3.25,2024-10-04 00:00:00,250000.0,268250.0,243731.73,9-200100-Northern Trust UI Short Duration,Corporate Bonds,CREDIT AGRICOLE,,True,<class 'object'>,ACA.PA
2022,PVTPL DAIMLER FINANCE NA LLC .,0.75,2024-03-01 00:00:00,150000.0,149730.0,142492.16,9-200100-Northern Trust UI Short Duration,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
2023,PVTPL DNB BK ASA MEDIUM TERM B,2.15,2022-12-02 00:00:00,300000.0,299757.0,299529.91,9-200100-Northern Trust UI Short Duration,Corporate Bonds,DNB BK  ASA,,True,<class 'object'>,D1N.MU
2024,PVTPL ENBRIDGE INC SR NT FLTG ,1.38,2023-02-17 00:00:00,40000.0,40000.0,39785.6,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ENBRIDGE  INC,,True,<class 'object'>,ENB
2025,PVTPL FEDERATION DES CAISSES D,2.05,2025-02-10 00:00:00,400000.0,399508.0,377675.68,9-200100-Northern Trust UI Short Duration,Corporate Bonds,FEDERATION DES CAISSES D,,True,<class 'object'>,TBFT-USD
2026,PVTPL FEDERATION DES CAISSES D,1.44,2024-05-21 00:00:00,200000.0,200000.0,196405.55,9-200100-Northern Trust UI Short Duration,Corporate Bonds,FEDERATION DES CAISSES D,,True,<class 'object'>,TBFT-USD
2027,PVTPL GEORGIA-PAC LLC .625% DU,0.63,2024-05-15 00:00:00,460000.0,459857.4,432192.71,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GEORGIA-PAC  LLC,,True,<class 'object'>,NO_TICKER_FOUND
2028,PVTPL GRAPHIC PACKAGING INTL 0,0.82,2024-04-15 00:00:00,330000.0,330000.0,310442.39,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GRAPHIC PACKAGING INTL 0,,True,<class 'object'>,GPK
2029,PVTPL GSK CONSUMER HEALTHCARE ,3.13,2025-03-24 00:00:00,400000.0,398956.0,389541.65,9-200100-Northern Trust UI Short Duration,Corporate Bonds,GSK  CO,,True,<class 'object'>,GSK
2030,PVTPL HYUNDAI CAP AMER .8% DUE,0.8,2024-01-08 00:00:00,200000.0,199746.0,189948.72,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
2031,PVTPL HYUNDAI CAP AMER MEDIUM ,1.25,2023-09-18 00:00:00,90000.0,89915.4,87196.44,9-200100-Northern Trust UI Short Duration,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
2032,PVTPL JACKSON FINANCIAL INC 1.,1.13,2023-11-22 00:00:00,140000.0,139914.6,134546.47,9-200100-Northern Trust UI Short Duration,Corporate Bonds,JACKSON NATIONAL LIFE GL,,True,<class 'object'>,JXN
2033,PVTPL JACKSON NATIONAL LIFE GL,1.75,2025-01-12 00:00:00,180000.0,179969.4,169751.49,9-200100-Northern Trust UI Short Duration,Corporate Bonds,JACKSON NATIONAL LIFE GL,,True,<class 'object'>,JXN
2034,PVTPL LSEGA FING PLC .65% DUE ,0.65,2024-04-06 00:00:00,200000.0,199762.0,188654.74,9-200100-Northern Trust UI Short Duration,Corporate Bonds,LSEGA FING PLC,,True,<class 'object'>,NO_TICKER_FOUND
2035,PVTPL MACQUARIE BK LTD SR MEDI,2.3,2025-01-22 00:00:00,400000.0,399588.0,383150.9,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,FIBRAMQ12.MX
2036,PVTPL MAGALLANES INC 3.428% 03,3.55,2024-03-15 00:00:00,100000.0,100000.0,98033.2,9-200100-Northern Trust UI Short Duration,Corporate Bonds,MAGALLANES  INC,,True,<class 'object'>,0P0001572Y.F
2037,PVTPL NATIONWIDE BLDG SOCIETY ,0.55,2024-01-22 00:00:00,200000.0,199846.0,189938.95,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NATIONWIDE BLDG SOCIETY,,True,<class 'object'>,NUSI
2038,PVTPL NATWEST MARKETS PLC .8% ,0.8,2024-08-12 00:00:00,300000.0,299445.0,278471.89,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NATWEST MARKETS PLC,,True,<class 'object'>,NWG
2039,PVTPL NESTLE HLDGS INC .606% ,0.61,2024-09-14 00:00:00,400000.0,400000.0,377535.54,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NESTLE HLDGS  INC,,True,<class 'object'>,NSRGY
2040,PVTPL NEW YORK LIFE GLOBAL FDG,2,2025-01-22 00:00:00,400000.0,398564.0,382607.19,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NEW YORK LIFE GLOBAL  FDG,,True,<class 'object'>,BRK-B
2041,PVTPL NISSAN MTR ACCEP CORP FL,2.31,2024-03-08 00:00:00,200000.0,200000.0,195084.57,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NISSAN MTR ACCEP  CO,,True,<class 'object'>,NSANY
2042,PVTPL NORTHWESTERN MUT GLOBAL ,0.8,2026-01-14 00:00:00,200000.0,199648.0,179753.22,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NORTHWESTERN MUT,,True,<class 'object'>,NWE
2043,PVTPL NRG ENERGY INC 144A 3.75,3.75,2024-06-15 00:00:00,100000.0,99971.0,98098.18,9-200100-Northern Trust UI Short Duration,Corporate Bonds,NRG ENERGY  INC,,True,<class 'object'>,NRG
2044,PVTPL PRICOA GLOBAL FDG I 2.45,2.45,2022-09-21 00:00:00,105000.0,104891.85,104967.02,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PRICOA GLOBAL  FDG,,True,<class 'object'>,NO_TICKER_FOUND
2045,PVTPL PRINCIPAL LIFE GLOBAL FD,2.25,2024-11-21 00:00:00,230000.0,229696.4,220155.61,9-200100-Northern Trust UI Short Duration,Corporate Bonds,PRINCIPAL LIFE GLOBAL FDG,,True,<class 'object'>,PFG
2046,PVTPL ROCHE HLDGS INC NT 144A ,3,2025-11-10 00:00:00,200000.0,217224.0,196484.45,9-200100-Northern Trust UI Short Duration,Corporate Bonds,ROCHE HOLDINGS INC,,True,<class 'object'>,ROG.SW
2047,PVTPL SKANDINAVISKA ENSKILDA .,0.65,2024-09-09 00:00:00,200000.0,199716.0,186449.37,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SKANDINAVISKA ENSKILDA .,,True,<class 'object'>,SEB-A.ST
2048,PVTPL SOUTHERN NAT GAS CO L L ,0.63,2023-04-28 00:00:00,60000.0,59990.4,58193.94,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SOUTHERN NAT GAS  CO,,True,<class 'object'>,SO
2049,PVTPL SUMITOMO MITSUI TR BK LT,0.8,2023-09-12 00:00:00,200000.0,199912.0,193325.75,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SUMITOMO MITSUI BANKING,,True,<class 'object'>,SSUMY
2050,PVTPL SVENSKA HANDELSBANKEN AB,0.63,2023-06-30 00:00:00,250000.0,249127.5,242865.13,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SVENSKA HANDELSBANKEN AB,,True,<class 'object'>,SHB-A.ST
2051,PVTPL SWEDBANK AB MEDIUM TERM ,0.6,2023-09-25 00:00:00,200000.0,199976.0,192816.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,SWEDBANK AB,,True,<class 'object'>,SWED-A.ST
2052,PVTPL VISTRA OPERATIONS CO LLC,5.13,2025-05-13 00:00:00,400000.0,399232.0,396062.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,VISTRA OPERATIONS  CO,,True,<class 'object'>,VST
2053,PVTPL VOLKSWAGEN GROUP AMER FI,3.13,2023-05-12 00:00:00,200000.0,199904.0,198567.88,9-200100-Northern Trust UI Short Duration,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
2054,PVTPL VOLKSWAGEN GROUP AMER FI,2,2024-06-07 00:00:00,200000.0,200000.0,199128.0,9-200100-Northern Trust UI Short Duration,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
